Row Range,File Name,File Path,Whitespace Ratio,Statement Words,Tabs,Underscores,Empty Lines,Mean Line Length,Mean Comment Length,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,Written
40-59,FileHelper.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\FileHelper.java,0.12020460358056266,0.0025575447570332483,0.05370843989769821,0.005115089514066497,0.0,0.04757033248081842,0.29923273657289,0.0,0.002383215182408094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
60-79,FileHelper.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\FileHelper.java,0.105,0.005,0.0775,0.0,0.0,0.047625,0.2775,0.0023133062649094427,0.009652667045121651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
80-99,FileHelper.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\FileHelper.java,0.057432432432432436,0.016891891891891893,0.1891891891891892,0.0,0.0,0.04679054054054054,0.0,0.004630652030683299,0.021846422537122122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100-119,FileHelper.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\FileHelper.java,0.12380952380952381,0.0031746031746031746,0.09841269841269841,0.0,0.0031746031746031746,0.04698412698412699,0.0,0.004630652030683299,0.0024111564881792447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120-139,FileHelper.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\FileHelper.java,0.12225705329153605,0.003134796238244514,0.10658307210031348,0.0,0.0,0.047021943573667714,0.0,0.004630652030683299,0.0024700968892657233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
140-159,FileHelper.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\FileHelper.java,0.12,0.003076923076923077,0.10461538461538461,0.0,0.0,0.04707692307692308,0.0,0.004630652030683299,0.0024707478858620865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
160-179,FileHelper.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\FileHelper.java,0.09495548961424333,0.005934718100890208,0.11572700296735905,0.0,0.0,0.04718100890207715,0.0,0.004630652030683299,0.00951066855677046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
180-199,FileHelper.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\FileHelper.java,0.09411764705882353,0.0029411764705882353,0.11470588235294117,0.0,0.0,0.04720588235294118,0.0,0.004630652030683299,0.009531803048703462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
200-219,FileHelper.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\FileHelper.java,0.14189189189189189,0.0,0.07432432432432433,0.0,0.0,0.04679054054054054,0.3108108108108108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
220-239,FileHelper.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\FileHelper.java,0.0995260663507109,0.004739336492890996,0.061611374407582936,0.0,0.002369668246445498,0.04774881516587677,0.2843601895734597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012362104465358216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
240-259,FileHelper.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\FileHelper.java,0.09408602150537634,0.002688172043010753,0.07795698924731183,0.0,0.0,0.04744623655913978,0.3629032258064516,0.0023450678132481547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007117222400901823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
260-279,FileHelper.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\FileHelper.java,0.059900166389351084,0.0,0.10981697171381032,0.0,0.0,0.04841930116472546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004773214847222106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
280-299,FileHelper.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\FileHelper.java,0.04356435643564356,0.011881188118811881,0.1603960396039604,0.0,0.0039603960396039604,0.04811881188118812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039428564698988804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
300-319,FileHelper.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\FileHelper.java,0.06775700934579439,0.002336448598130841,0.16822429906542055,0.0,0.0,0.0477803738317757,0.0,0.004718064045974775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016661241092448147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
320-339,FileHelper.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\FileHelper.java,0.06614785992217899,0.0038910505836575876,0.10894941634241245,0.0,0.0,0.05516136415655756,0.0,0.002758903309703711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008350733360266954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-19,FileHelperTest.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\FileHelperTest.java,0.1140495867768595,0.0,0.0,0.0,0.003305785123966942,0.0484297520661157,0.7537190082644628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
20-39,FileHelperTest.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\FileHelperTest.java,0.07110091743119266,0.0022935779816513763,0.0022935779816513763,0.0,0.009174311926605505,0.0478211009174312,0.21559633027522937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40-59,FileHelperTest.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\FileHelperTest.java,0.08300395256916997,0.005928853754940711,0.06126482213438735,0.0,0.0,0.048122529644268774,0.16798418972332016,0.0,0.0023820476490148696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
60-79,FileHelperTest.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\FileHelperTest.java,0.07333333333333333,0.0022222222222222222,0.06444444444444444,0.0,0.0022222222222222222,0.04788888888888889,0.19555555555555557,0.0046881118545078,0.009562646033763635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
80-99,FileHelperTest.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\FileHelperTest.java,0.0482897384305835,0.002012072434607646,0.060362173038229376,0.0,0.004024144869215292,0.04808853118712273,0.0,0.0,0.009671477153748735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100-119,FileHelperTest.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\FileHelperTest.java,0.030303030303030304,0.0,0.05411255411255411,0.0,0.0,0.05678635090399796,0.0,0.0,0.019966409850914767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-19,FlvSplitStep.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\FlvSplitStep.java,0.10641627543035993,0.0,0.0,0.0,0.003129890453834116,0.048513302034428794,0.7245696400625978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
20-39,FlvSplitStep.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\FlvSplitStep.java,0.06363636363636363,0.0,0.005454545454545455,0.0,0.0036363636363636364,0.04827272727272727,0.1709090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40-59,FlvSplitStep.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\FlvSplitStep.java,0.06434782608695652,0.0017391304347826088,0.050434782608695654,0.0034782608695652175,0.0034782608695652175,0.04834782608695652,0.0,0.0,0.007294196255154853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
60-79,FlvSplitStep.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\FlvSplitStep.java,0.07764705882352942,0.004705882352941176,0.08941176470588236,0.0,0.002352941176470588,0.047764705882352945,0.0,0.0023125744489940797,0.01939381762041279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
80-99,FlvSplitStep.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\FlvSplitStep.java,0.06578947368421052,0.0,0.10526315789473684,0.0,0.013157894736842105,0.09941520467836257,0.0,0.0,0.005188366481838279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-19,IAppSvrEventListener.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\IAppSvrEventListener.java,0.1273031825795645,0.0,0.0,0.0,0.0016750418760469012,0.04840871021775544,0.7788944723618091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
20-39,IAppSvrEventListener.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\IAppSvrEventListener.java,0.11764705882352941,0.0,0.047619047619047616,0.0,0.0028011204481792717,0.04733893557422969,0.28991596638655465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40-59,IAppSvrEventListener.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\IAppSvrEventListener.java,0.12371134020618557,0.0,0.061855670103092786,0.0,0.0,0.04673539518900344,0.35223367697594504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-19,IdGenerator.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\IdGenerator.java,0.11149228130360206,0.0,0.0,0.0,0.005145797598627788,0.0483704974271012,0.7993138936535163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
20-39,IdGenerator.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\IdGenerator.java,0.10614525139664804,0.00558659217877095,0.06983240223463687,0.0,0.002793296089385475,0.0473463687150838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009848612098925003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40-59,IdGenerator.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\IdGenerator.java,0.02631578947368421,0.0,0.15789473684210525,0.0,0.0,0.17894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00952320812155089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-19,ILog.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\ILog.java,0.125,0.0,0.0,0.0,0.0035714285714285713,0.04830357142857143,0.8196428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
20-39,ILog.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\ILog.java,0.14798206278026907,0.0,0.07174887892376682,0.0,0.004484304932735426,0.045739910313901344,0.19955156950672645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40-59,ILog.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\ILog.java,0.15625,0.0,0.08928571428571429,0.0,0.0,0.04575892857142857,0.20758928571428573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
60-79,ILog.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\ILog.java,0.15625,0.0,0.08333333333333333,0.0,0.0,0.090625,0.5416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-19,IMediainfoDAO.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\IMediainfoDAO.java,0.11056910569105691,0.0,0.0,0.0,0.0032520325203252032,0.04845528455284553,0.7333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
20-39,IMediainfoDAO.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\IMediainfoDAO.java,0.14285714285714285,0.0,0.05042016806722689,0.0,0.0,0.046008403361344534,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40-59,IMediainfoDAO.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\IMediainfoDAO.java,0.12608695652173912,0.0,0.06956521739130435,0.0,0.0,0.051449275362318844,0.2565217391304348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-19,IMQFactory.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\IMQFactory.java,0.12866449511400652,0.0,0.0,0.0,0.0016286644951140066,0.048452768729641695,0.747557003257329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
20-39,IMQFactory.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\IMQFactory.java,0.13675213675213677,0.005698005698005698,0.05128205128205128,0.0,0.0,0.0472934472934473,0.358974358974359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40-59,IMQFactory.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\IMQFactory.java,0.10993657505285412,0.0021141649048625794,0.042283298097251586,0.0,0.0,0.04799154334038055,0.29069767441860467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
60-79,IMQFactory.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\IMQFactory.java,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-19,IMQListener.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\IMQListener.java,0.1125,0.0,0.0,0.0,0.005357142857142857,0.04830357142857143,0.8375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
20-39,IMQListener.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\IMQListener.java,0.12941176470588237,0.0,0.03529411764705882,0.0,0.0029411764705882353,0.04720588235294118,0.27205882352941174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40-59,IMQListener.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\IMQListener.java,0.12454212454212454,0.0,0.06227106227106227,0.0,0.0,0.049161364950838636,0.2564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-19,IMQSender.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\IMQSender.java,0.12825278810408922,0.0,0.0,0.0,0.0037174721189591076,0.048234200743494424,0.8438661710037175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
20-39,IMQSender.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\IMQSender.java,0.14246575342465753,0.005479452054794521,0.03561643835616438,0.0,0.0027397260273972603,0.047397260273972605,0.29863013698630136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40-59,IMQSender.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\IMQSender.java,0.1326530612244898,0.0,0.04846938775510204,0.0,0.002551020408163265,0.04757653061224489,0.3239795918367347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
60-79,IMQSender.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\IMQSender.java,0.14206128133704735,0.0,0.055710306406685235,0.0,0.0,0.04735376044568245,0.2757660167130919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
80-99,IMQSender.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\IMQSender.java,0.14015151515151514,0.0,0.06818181818181818,0.0,0.0,0.04640151515151515,0.2878787878787879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-19,InnerWorkerPool.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\InnerWorkerPool.java,0.0998439937597504,0.0,0.0,0.0,0.0031201248049922,0.04851794071762871,0.7379095163806553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
20-39,InnerWorkerPool.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\InnerWorkerPool.java,0.1016949152542373,0.0,0.023728813559322035,0.003389830508474576,0.001694915254237288,0.04838983050847458,0.19915254237288135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40-59,InnerWorkerPool.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\InnerWorkerPool.java,0.08571428571428572,0.0,0.047619047619047616,0.0,0.004761904761904762,0.08658008658008659,0.6476190476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-19,ITaskDAO.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\ITaskDAO.java,0.11713286713286714,0.0,0.0,0.0,0.0034965034965034965,0.04833916083916084,0.791958041958042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
20-39,ITaskDAO.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\ITaskDAO.java,0.14782608695652175,0.0,0.05652173913043478,0.0,0.0,0.04586956521739131,0.24202898550724636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40-59,ITaskDAO.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\ITaskDAO.java,0.1450980392156863,0.0,0.0784313725490196,0.0,0.0,0.046274509803921574,0.18627450980392157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
60-79,ITaskDAO.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\ITaskDAO.java,0.1218274111675127,0.0,0.06091370558375635,0.0,0.0,0.06671501087744743,0.38578680203045684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-19,IWorker.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\IWorker.java,0.11454545454545455,0.0,0.0,0.0,0.005454545454545455,0.04827272727272727,0.8454545454545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
